arrests,countyid,density,popul,perc1019,perc2029,percblack,percmale,rpcincmaint,rpcpersinc,rpcunemins,year,murders,murdrate,arrestrate,statefips,countyfips,execs,lpopul,execrate
14,6089,40.66,153920,14.07,11.72,0.75,40.51,433.79,12168.25,121.84,1991,10,0.6496881,0.9095634,6,89,0,11.94419,0.0
16,6089,42.47,160768,13.97,11.31,0.76,40.39,443.49,12279.99,186.81,1992,9,0.5598129,0.9952229,6,89,0,11.98772,0.0
17,6089,41.94757,158799,14.13611,10.62916,0.7651182,49.05257,435.268,12752.18,179.92,1993,12,0.7556723,1.070536,6,89,0,11.97539,0.0
18,6089,42.27909,160054,14.25456,10.07473,0.7816112,49.07719,439.425,12899.92,120.825,1994,12,0.749747,1.12462,6,89,0,11.98327,0.0
12,6089,42.49622,160876,14.44156,9.651533,0.7863199,49.12231,452.64,12791.34,97.744,1995,8,0.4972774,0.7459161,6,89,0,11.98839,0.0
12,6089,42.72445,161740,14.62903,9.327315,0.7913936,49.11463,460.636,12851.87,84.216,1996,9,0.5564486,0.7419315,6,89,0,11.99375,0.0
0,6091,3.23,3075,14.5,15.67,0.13,45.48,236.92,11188.93,170.1,1980,0,0.0,0,6,91,0,8.03106,0.0
0,6091,3.23,3082,14.17,15.17,0.13,45.2,184.46,10345.35,176.78,1981,0,0.0,0,6,91,0,8.033334,0.0
0,6091,3.44,3277,13.82,14.64,0.12,44.75,204.93,9835.6,254.61,1982,1,3.051572,0,6,91,0,8.094684,0.0
1,6091,3.45,3291,13.39,13.85,0.15,44.4,170.51,10305.82,172.52,1983,0,0.0,3.03859,6,91,0,8.098947,0.0
1,6091,3.43,3271,12.96,13.11,0.15,44.01,162.41,10923.68,137.42,1984,2,6.114338,3.057169,6,91,0,8.092851,0.0
5,6091,3.43,3271,12.78,12.28,0.18,43.67,233.86,11738.27,128.99,1985,4,12.22868,15.28584,6,91,0,8.092851,0.0
0,6091,3.4,3239,12.57,11.45,0.19,43.35,284.86,12584.79,119.6,1986,0,0.0,0,6,91,0,8.08302,0.0
3,6091,3.41,3249,12.47,10.55,0.18,43.11,330.88,12585.76,95.92,1987,2,6.15574,9.23361,6,91,0,8.086102,0.0
0,6091,3.49,3329,12.41,9.71,0.21,42.69,354.47,12163.78,83.75,1988,1,3.003905,0,6,91,0,8.110427,0.0
1,6091,3.47,3310,12.32,8.76,0.21,42.29,346.2,12228.47,92,1989,1,3.021148,3.021148,6,91,0,8.104704,0.0
0,6091,3.47,3313,12.24,8.26,0.21,42.12,357.72,12095.13,121.03,1990,0,0.0,0,6,91,0,8.105609,0.0
1,6091,3.48,3315,12.15,7.75,0.21,41.94,397.09,12133.75,137.99,1991,0,0.0,3.016591,6,91,0,8.106213,0.0
0,6091,3.48,3320,12.07,7.28,0.21,41.79,428.51,12374.11,181.81,1992,0,0.0,0,6,91,0,8.10772,0.0
2,6091,3.508376,3345,12.01794,6.756353,0.1793722,50.22422,366.068,12312.76,188.224,1993,1,2.989537,5.979074,6,91,0,8.115222,0.0
0,6091,3.491594,3329,12.0757,6.458396,0.1802343,50.13518,320.625,12243.83,120.15,1994,0,0.0,0,6,91,0,8.110427,0.0
0,6091,3.537743,3373,12.1257,6.107323,0.1778832,50.34094,273.552,12322.96,93.808,1995,0,0.0,0,6,91,0,8.123558,0.0
0,6091,3.575501,3409,12.20299,5.925491,0.1760047,50.30801,322.828,12341.47,107.822,1996,0,0.0,0,6,91,0,8.134174,0.0
5,6093,6.36,39960,15.82,15.3,1.52,42.59,238.14,11733.25,195.61,1980,1,0.2502503,1.251251,6,93,0,10.59563,0.0
0,6093,6.48,40752,15.59,14.99,1.52,42.62,240.46,10637.42,178.97,1981,1,0.2453867,0,6,93,0,10.61526,0.0
3,6093,6.56,41272,15.3,14.61,1.52,42.53,264.96,10220.63,247.36,1982,7,1.696065,0.726885,6,93,0,10.62794,0.0
3,6093,6.55,41208,14.99,14.09,1.53,42.38,284.85,10411.13,211.63,1983,6,1.456028,0.728014,6,93,0,10.62639,0.0
2,6093,6.56,41264,14.66,13.56,1.56,42.27,302.71,10670.94,134.54,1984,2,0.484684,0.484684,6,93,0,10.62775,0.0
9,6093,6.61,41584,14.48,12.91,1.55,42.18,320.16,10707.26,130.85,1985,3,0.7214313,2.164294,6,93,0,10.63547,0.0
10,6093,6.55,41176,14.34,12.2,1.57,42.07,359.72,11335.8,119.6,1986,7,1.700019,2.428599,6,93,0,10.62561,0.0
7,6093,6.58,41400,14.37,11.43,1.56,41.99,380.16,11311.52,88,1987,7,1.690821,1.690821,6,93,0,10.63104,0.0
1,6093,6.68,42024,14.38,10.73,1.59,41.89,377.32,11295.79,85.45,1988,2,0.4759185,0.2379593,6,93,0,10.646,0.0
3,6093,6.82,42848,14.42,10.09,1.59,41.81,399.46,11534.45,83.12,1989,1,0.2333831,0.7001494,6,93,0,10.66541,0.0
5,6093,6.9,43408,14.35,9.61,1.61,41.69,419.77,11470.84,111.84,1990,3,0.6911169,1.151861,6,93,0,10.6784,0.0
4,6093,6.99,43968,14.29,9.150001,1.62,41.6,444.07,11274.23,130.65,1991,3,0.6823144,0.9097525,6,93,0,10.69122,0.0
4,6093,7.09,44568,14.24,8.72,1.63,41.47,473.43,11320.3,192.51,1992,5,1.121881,0.8975049,6,93,0,10.70477,0.0
5,6093,6.980311,43887,14.38695,8.350992,1.642856,49.39504,472.636,11667.81,190.3,1993,1,0.2278579,1.139289,6,93,0,10.68937,0.0
1,6093,7.010531,44077,14.47921,7.922499,1.649386,49.44529,478.575,11709.9,123.525,1994,0,0.0,0.2268757,6,93,0,10.69369,0.0
7,6093,7.053157,44345,14.63976,7.576953,1.670989,49.47796,492.656,11717.47,106.928,1995,5,1.127523,1.578532,6,93,0,10.69976,0.0
2,6093,7.028981,44193,14.7761,7.34958,1.694839,49.52594,518.694,11963.14,100.166,1996,2,0.4525604,0.4525603,6,93,0,10.69632,0.0
15,6095,286.47,237248,17.2,20.1,12.0,42.06,235.71,12309.16,69.25,1980,15,0.6322498,0.6322498,6,95,0,12.37686,0.0
19,6095,297.02,245984,16.72,20.05,12.21,42.21,228.38,12076.9,69.17,1981,10,0.4065305,0.7724079,6,95,0,12.41302,0.0
21,6095,307.11,254336,16.19,19.95,12.42,42.25,222.52,12001.86,94.18,1982,18,0.7077252,0.8256794,6,95,0,12.44641,0.0
19,6095,314.41,260384,15.68,19.74,12.6,42.18,217.65,12372,96.29,1983,12,0.4608578,0.7296915,6,95,0,12.46991,0.0
14,6095,319.24,264384,15.18,19.49,12.77,42.23,206.61,12917.76,69.19,1984,15,0.5673566,0.5295328,6,95,0,12.48516,0.0
18,6095,327.97,271616,14.83,19.12,12.92,42.24,209.73,13512.6,78.88,1985,12,0.4418002,0.6627002,6,95,0,12.51215,0.0
21,6095,342.42,283584,14.58,18.65,13.06,42.25,220.03,13811.86,78.52,1986,18,0.6347325,0.7405214,6,95,0,12.55526,0.0
23,6095,358.34,296768,14.45,18.12,13.22,42.25,227.92,13700.72,65.12,1987,29,0.9771943,0.7750162,6,95,0,12.60071,0.0
32,6095,374.34,310016,14.36,17.63,13.39,42.24,236.03,13658.66,57.53,1988,25,0.80641,1.032205,6,95,0,12.64438,0.0
35,6095,393.66,326016,14.26,17.24,13.56,42.22,246.94,13792.43,50.84,1989,23,0.7054868,1.073567,6,95,0,12.6947,0.0
18,6095,410.74,340160,14.15,16.7,13.65,42.05,258.91,13736.67,64.34,1990,17,0.4997648,0.5291628,6,95,0,12.73717,0.0
25,6095,427.82,354304,14.05,16.21,13.74,41.89,271.58,13319.16,86.61,1991,30,0.8467305,0.7056088,6,95,0,12.77791,0.0
28,6095,445.98,369344,13.96,15.71,13.83,41.73,292.33,13455.02,131.19,1992,24,0.6498007,0.7581009,6,95,0,12.81948,0.0
32,6095,439.1633,363700,14.13143,14.832,13.88699,50.95188,290.64,13711.98,141.168,1993,27,0.7423701,0.879846,6,95,0,12.80408,0.0
32,6095,440.2126,364569,14.25601,14.03054,13.89833,50.79422,289.575,13369.05,94.5,1994,44,1.206905,0.8777488,6,95,0,12.80647,0.0
24,6095,438.3917,363061,14.4433,13.4622,13.86379,50.69396,296.512,13401.42,85.936,1995,27,0.7436767,0.6610459,6,95,0,12.80233,0.0
27,6095,441.3802,365536,14.59364,13.10924,13.86594,50.70034,301.774,13604.07,81.664,1996,22,0.6018559,0.7386413,6,95,0,12.80912,0.0
17,6097,191.37,301632,15.71,17.06,1.18,41.44,225.99,13803.61,88.69,1980,16,0.5304477,0.5636007,6,97,0,12.61696,0.0
9,6097,195.75,308544,15.23,17.03,1.21,41.54,213.01,13884.2,85.64,1981,18,0.5833852,0.2916926,6,97,0,12.63962,0.0
9,6097,199.61,314624,14.7,16.95,1.25,41.51,199.75,13633.02,113.85,1982,11,0.3496237,0.2860557,6,97,0,12.65913,0.0
17,6097,203.99,321536,14.2,16.77,1.28,41.46,192.58,14144.3,107.32,1983,14,0.43541,0.5287122,6,97,0,12.68086,0.0
18,6097,207.36,326848,13.68,16.53,1.3,41.46,180.67,14932.98,68.23,1984,18,0.5507147,0.5507147,6,97,0,12.69725,0.0
21,6097,212.72,335296,13.32,16.18,1.33,41.43,171.68,15409.44,65.89,1985,14,0.4175415,0.6263123,6,97,0,12.72277,0.0
24,6097,219.02,345216,13.06,15.75,1.35,41.4,174.38,15937.32,67.56,1986,25,0.7241843,0.6952169,6,97,0,12.75193,0.0
31,6097,225.92,356096,12.91,15.25,1.38,41.41,176.88,15905.12,51.04,1987,19,0.533564,0.8705518,6,97,0,12.78296,0.0
20,6097,233.39,367872,12.78,14.81,1.41,41.4,183.58,16019.85,47.38,1988,16,0.4349339,0.5436674,6,97,0,12.81549,0.0
12,6097,241.47,380608,12.69,14.43,1.44,41.38,187.22,16443.42,41.96,1989,19,0.4992013,0.315285,6,97,0,12.84953,0.0
16,6097,246.26,388160,12.56,13.98,1.46,41.29,186.9,16561.67,53.62,1990,16,0.4122012,0.4122012,6,97,0,12.86917,0.0
19,6097,251.09,395776,12.43,13.53,1.48,41.17,194.51,16175.89,78.54,1991,19,0.4800695,0.4800695,6,97,0,12.8886,0.0
6,6097,256.17,403776,12.29,13.1,1.5,41.07,211.76,16253.55,122.64,1992,6,0.1485972,0.1485972,6,97,0,12.90862,0.0
20,6097,258.6526,407690,12.48203,12.56764,1.507273,49.13881,208.984,16603.85,116.948,1993,24,0.5886826,0.4905688,6,97,0,12.91826,0.0
7,6097,261.2608,411801,12.58253,11.93392,1.50461,49.1366,214.65,16748.78,74.25,1994,18,0.4371043,0.169985,6,97,0,12.9283,0.0
9,6097,264.1741,416393,12.76534,11.50187,1.511793,49.17302,215.168,16964.16,60.352,1995,15,0.3602366,0.216142,6,97,0,12.93938,0.0
16,6097,267.0158,420872,12.91818,11.17489,1.515188,49.19144,212.454,17451.21,49.126,1996,17,0.4039233,0.3801631,6,97,0,12.95008,0.0
30,6099,179.25,267904,17.44,17.83,1.24,40.61,335.34,11585.02,179.82,1980,28,1.045151,1.119804,6,99,0,12.49838,0.0
26,6099,184.05,275072,17.03,17.91,1.31,40.62,328.3,11224.85,166.9,1981,20,0.7270824,0.9452071,6,99,0,12.52479,0.0
32,6099,187.82,280704,16.57,17.93,1.38,40.51,322.92,11033.09,212.17,1982,17,0.6056201,1.139991,6,99,0,12.54506,0.0
14,6099,193.0,288448,16.1,17.84,1.45,40.37,323.97,10938.71,214.64,1983,15,0.5200244,0.4853561,6,99,0,12.57227,0.0
14,6099,196.6,293824,15.66,17.69,1.51,40.27,329.62,11408.98,158.56,1984,13,0.4424417,0.4764757,6,99,0,12.59074,0.0
21,6099,201.56,301248,15.37,17.45,1.56,40.16,337.79,11789.3,154.05,1985,16,0.5311239,0.6971,6,99,0,12.61569,0.0
22,6099,208.16,311104,15.14,17.08,1.61,40.05,357.9,12107.29,151.56,1986,22,0.707159,0.707159,6,99,0,12.64788,0.0
22,6099,216.34,323328,15.11,16.65,1.66,39.98,368.72,12188.88,117.92,1987,21,0.6494952,0.6804236,6,99,0,12.68642,0.0
26,6099,224.82,336000,15.07,16.26,1.72,39.88,379.85,12125.71,109.13,1988,16,0.4761905,0.7738095,6,99,0,12.72487,0.0
31,6099,236.16,352960,15.06,15.97,1.77,39.83,374.45,12318.05,97.65,1989,20,0.5666364,0.8782865,6,99,0,12.77411,0.0
28,6099,247.43,369792,14.96,15.49,1.8,39.66,396.79,12356.34,121.03,1990,23,0.6219712,0.7571824,6,99,0,12.8207,0.0
15,6099,258.73,386688,14.87,15.05,1.83,39.47,404.43,11935.57,162.21,1991,24,0.6206554,0.3879097,6,99,0,12.86537,0.0
38,6099,270.68,404544,14.8,14.63,1.86,39.34,419.24,11939.18,233.86,1992,39,0.9640484,0.9393292,6,99,0,12.91052,0.0
20,6099,269.1954,402329,14.98798,14.0149,1.854452,49.34519,416.584,12089.93,235.972,1993,23,0.5716714,0.4971056,6,99,0,12.90503,0.0
33,6099,272.3749,407081,15.1137,13.43836,1.855896,49.38845,433.35,11881.35,154.575,1994,27,0.6632587,0.8106495,6,99,0,12.91677,0.0
35,6099,275.0125,411023,15.2826,12.97202,1.854884,49.44322,439.52,11832.27,129.232,1995,32,0.7785453,0.8515338,6,99,0,12.9264,0.0
24,6099,278.1993,415786,15.43174,12.61731,1.847104,49.47665,431.288,12092.01,118.03,1996,28,0.6734233,0.57722,6,99,0,12.93793,0.0
7,6101,87.22,52568,18.11,16.94,1.15,41.87,267.3,12854.7,145.8,1980,6,1.141379,1.331609,6,101,0,10.86986,0.0
6,6101,89.29,53816,17.62,17.01,1.23,41.87,261.32,12401.91,142.74,1981,7,1.300728,1.11491,6,101,0,10.89333,0.0
12,6101,91.64,55232,17.03,17.01,1.29,41.72,250.47,11170.75,187.33,1982,7,1.267381,2.172653,6,101,0,10.9193,0.0
7,6101,94.18,56760,16.44,16.9,1.36,41.55,260.78,10684.95,203.61,1983,3,0.5285412,1.233263,6,101,0,10.94659,0.0
4,6101,93.99,56648,15.9,16.74,1.43,41.44,275.81,11955.8,151.84,1984,1,0.1765287,0.7061149,6,101,0,10.94461,0.0
3,6101,95.57,57600,15.49,16.48,1.51,41.29,285.82,12511.29,159.62,1985,5,0.8680556,0.5208334,6,101,0,10.96128,0.0
2,6101,97.02,58472,15.16,16.11,1.57,41.17,305.85,12530.92,150.64,1986,3,0.5130661,0.3420441,6,101,0,10.9763,0.0
9,6101,99.19,59784,15.0,15.68,1.63,41.09,314.16,12633.27,109.12,1987,7,1.170882,1.505419,6,101,0,10.99849,0.0
9,6101,101.33,61072,14.8,15.27,1.69,40.94,313.02,12535.18,106.6,1988,5,0.8187058,1.47367,6,101,0,11.01981,0.0
4,6101,104.04,62704,14.63,14.99,1.75,40.86,319.57,13036.27,112.17,1989,6,0.9568768,0.6379178,6,101,0,11.04618,0.0
12,6101,107.78,64960,14.49,14.53,1.77,40.69,326.32,12912.46,149.37,1990,6,0.9236453,1.847291,6,101,0,11.08153,0.0
12,6101,111.53,67216,14.35,14.13,1.8,40.53,335.44,12960.97,200.38,1991,8,1.190193,1.785289,6,101,0,11.11567,0.0
4,6101,115.48,69600,14.24,13.73,1.83,40.39,347.94,13248.25,280.92,1992,4,0.5747126,0.5747126,6,101,0,11.15052,0.0
7,6101,117.8795,71045,14.42044,13.16067,1.828419,49.60518,332.16,13152.15,265.036,1993,2,0.2815117,0.9852911,6,101,0,11.17107,0.0
4,6101,121.3439,73133,14.52286,12.62358,1.860993,49.61645,334.125,12978.22,159.975,1994,3,0.4102115,0.5469487,6,101,0,11.20004,0.0
1,6101,124.085,74785,14.69279,12.20164,1.881393,49.6744,335.872,12852.35,141.04,1995,2,0.2674333,0.1337167,6,101,0,11.22237,0.0
3,6101,125.5202,75650,14.82089,11.86913,1.888962,49.68143,329.846,12729.38,126.962,1996,5,0.6609386,0.3965631,6,101,0,11.23387,0.0
2,6103,13.28,39176,16.95,14.18,0.17,42.1,270.94,10272.82,134.86,1980,5,1.276292,0.5105166,6,103,0,10.57582,0.0
5,6103,13.62,40192,16.53,14.19,0.23,42.15,267.91,9740.35,137.25,1981,3,0.7464172,1.244029,6,103,0,10.60142,0.0
5,6103,14.0,41328,16.02,14.14,0.28,42.03,270.13,9694.84,163.53,1982,3,0.7259001,1.209834,6,103,0,10.6293,0.0
2,6103,14.32,42264,15.54,14.0,0.33,41.91,278.83,9598.7,148.44,1983,3,0.709824,0.473216,6,103,0,10.65169,0.0
4,6103,14.64,43200,15.05,13.8,0.37,41.81,288.3,9699.37,111.48,1984,4,0.9259259,0.9259259,6,103,0,10.6736,0.0
5,6103,15.02,44320,14.72,13.52,0.42,41.75,308.1,9835.87,101.15,1985,5,1.128159,1.128159,6,103,0,10.69919,0.0
1,6103,15.19,44840,14.44,13.18,0.46,41.65,342.38,10180.86,94.04,1986,0,0.0,0.2230152,6,103,0,10.71086,0.0
5,6103,15.58,45984,14.33,12.76,0.49,41.59,367.84,10000.31,69.52,1987,3,0.6524009,1.087335,6,103,0,10.73605,0.0
4,6103,15.98,47168,14.24,12.38,0.52,41.51,362.09,10071.63,65.99,1988,4,0.8480326,0.8480326,6,103,0,10.76147,0.0
2,6103,16.46,48560,14.18,12.07,0.55,41.43,378.48,10035.04,68.59,1989,2,0.4118616,0.4118616,6,103,0,10.79056,0.0
6,6103,16.89,49848,14.1,11.67,0.56,41.29,393.72,9921.99,90.39,1990,2,0.4012197,1.203659,6,103,0,10.81673,0.0
1,6103,17.33,51144,14.01,11.29,0.57,41.19,422.05,9710.09,115.97,1991,3,0.5865791,0.1955264,6,103,0,10.8424,0.0
1,6103,17.79,52496,13.94,10.93,0.57,41.08,440.63,9991.98,168.27,1992,2,0.3809814,0.1904907,6,103,0,10.86849,0.0
1,6103,17.71508,52278,14.10536,10.35043,0.5604652,49.35537,426.272,9969.644,173,1993,1,0.1912851,0.1912851,6,103,0,10.86433,0.0
8,6103,18.00447,53132,14.20613,9.877287,0.5872167,49.40714,429.3,9861.75,107.325,1994,2,0.376421,1.505684,6,103,0,10.88054,0.0
6,6103,18.28911,53972,14.37412,9.478989,0.5910472,49.4738,417.872,9924.624,89.216,1995,5,0.9264063,1.111688,6,103,0,10.89622,0.0
6,6103,18.3352,54108,14.51172,9.185333,0.5969542,49.51208,437.668,10246.92,82.302,1996,3,0.5544466,1.108893,6,103,0,10.89874,0.0
0,6105,3.76,11956,15.84,14.13,0.12,43.68,232.06,9656.81,178.6,1980,0,0.0,0,6,105,0,9.388988,0.0
2,6105,3.88,12322,15.54,13.92,0.15,43.76,242.66,9119.98,175.68,1981,1,0.8115566,1.623113,6,105,0,9.419142,0.0
2,6105,3.87,12314,15.21,13.57,0.18,43.74,282.55,8801.63,195.61,1982,3,2.436251,1.624168,6,105,0,9.418492,0.0
0,6105,3.92,12464,14.81,13.18,0.21,43.69,297.89,9379.05,163.49,1983,0,0.0,0,6,105,0,9.4306,0.0
2,6105,4.01,12752,14.44,12.69,0.23,43.69,276.77,9536.96,151.84,1984,3,2.352572,1.568381,6,105,0,9.453444,0.0
3,6105,4.05,12880,14.18,12.15,0.3,43.64,270.98,9822.88,152.19,1985,2,1.552795,2.329192,6,105,0,9.463431,0.0
1,6105,4.03,12808,14.0,11.54,0.31,43.61,288.51,10588.05,132.38,1986,0,0.0,0.7807621,6,105,0,9.457826,0.0
1,6105,4.0,12716,13.92,10.92,0.35,43.63,308,10529.2,102.96,1987,1,0.7864108,0.7864108,6,105,0,9.450616,0.0
2,6105,4.11,13050,13.89,10.28,0.36,43.58,320.63,10685.82,98.98,1988,1,0.7662835,1.532567,6,105,0,9.476543,0.0
0,6105,4.13,13144,13.87,9.73,0.39,43.61,342.97,10812.99,105.72,1989,0,0.0,0,6,105,0,9.483721,0.0
2,6105,4.13,13130,13.81,9.3,0.4,43.53,371.51,10608.33,127.92,1990,0,0.0,1.523229,6,105,0,9.482655,0.0
7,6105,4.13,13118,13.72,8.87,0.41,43.43,425.72,10625.38,154.14,1991,1,0.7623113,5.336179,6,105,0,9.481741,0.0
9,6105,4.13,13114,13.65,8.46,0.42,43.35,463.45,10924.59,222.46,1992,0,0.0,6.862895,6,105,0,9.481436,0.0
3,6105,4.162179,13231,13.80848,8.049278,0.4005744,51.09969,438.036,10579.99,217.288,1993,2,1.511602,2.267402,6,105,0,9.490318,0.0
1,6105,4.25089,13513,13.88293,7.659291,0.3996152,51.18774,405.675,10250.55,137.7,1994,2,1.480056,0.7400281,6,105,0,9.511408,0.0
3,6105,4.236104,13466,14.04277,7.344423,0.4010099,51.21788,394.256,10402.85,119.392,1995,1,0.742611,2.227833,6,105,0,9.507923,0.0
1,6105,4.221004,13418,14.18244,7.109852,0.4098971,51.2595,429.374,10526.36,114.84,1996,1,0.7452676,0.7452675,6,105,0,9.504353,0.0
69,6107,51.3,247488,18.64,16.89,1.66,40.41,434.97,11148.84,71.68,1980,32,1.292992,2.788014,6,107,0,12.41912,0.0
63,6107,52.58,253664,18.35,17.03,1.66,40.48,423.83,10256.41,76.86,1981,33,1.300933,2.4836,6,107,0,12.44377,0.0
43,6107,53.84,259744,17.95,17.08,1.66,40.41,400.54,10127.47,104.53,1982,34,1.308981,1.655476,6,107,0,12.46745,0.0
39,6107,55.35,267008,17.57,17.04,1.66,40.32,397.19,9597.7,103.31,1983,28,1.048658,1.46063,6,107,0,12.49503,0.0
44,6107,56.63,273216,17.16,16.94,1.66,40.25,393.05,9999.2,97.06,1984,37,1.35424,1.610447,6,107,0,12.51802,0.0
35,6107,58.03,279936,16.95,16.73,1.66,40.21,411.1,9988.98,145.7,1985,25,0.8930613,1.250286,6,107,0,12.54232,0.0
47,6107,59.22,285696,16.78,16.4,1.66,40.12,442.8,10326.94,145.17,1986,26,0.9100583,1.645105,6,107,0,12.56268,0.0
40,6107,60.47,291712,16.8,15.99,1.66,40.09,447.92,10659.44,110.88,1987,34,1.165533,1.371215,6,107,0,12.58352,0.0
52,6107,61.78,298048,16.83,15.61,1.66,40.0,463.61,10723.89,102.37,1988,28,0.939446,1.744685,6,107,0,12.60501,0.0
66,6107,63.09,304384,16.86,15.35,1.67,39.98,485.81,10744.39,98.45,1989,25,0.821331,2.168314,6,107,0,12.62605,0.0
29,6107,65.06,313856,16.74,14.95,1.68,39.79,510.16,11025.03,129.45,1990,27,0.8602671,0.9239906,6,107,0,12.65669,0.0
33,6107,67.02,323328,16.65,14.55,1.69,39.61,527.75,10353.06,212.13,1991,34,1.051564,1.020635,6,107,0,12.68642,0.0
46,6107,69.09,333312,16.55,14.19,1.7,39.46,555.43,10882.52,256.68,1992,33,0.9900634,1.380088,6,107,0,12.71683,0.0
42,6107,70.30813,339189,16.7243,13.6959,1.677826,50.12663,543.912,10752.99,265.728,1993,28,0.8254985,1.238248,6,107,0,12.73431,0.0
53,6107,71.63329,345582,16.80759,13.207,1.674856,50.19995,546.075,10605.6,170.1,1994,42,1.215341,1.533645,6,107,0,12.75299,0.0
52,6107,72.092,347795,16.9022,12.78972,1.672825,50.29457,528.08,10518.96,148.912,1995,39,1.12135,1.495134,6,107,0,12.75937,0.0
27,6107,72.5329,349922,16.98264,12.45563,1.668086,50.37466,523.798,10785.39,140.998,1996,22,0.6287115,0.7716005,6,107,0,12.76547,0.0
2,6109,15.3,34208,14.81,16.81,1.2,44.44,204.12,10922.84,134.86,1980,2,0.5846586,0.5846586,6,109,0,10.44022,0.0
0,6109,15.77,35248,14.34,16.65,1.53,44.87,202.03,10569.34,140.54,1981,0,0.0,0,6,109,0,10.47016,0.0
6,6109,16.22,36256,13.83,16.47,1.81,45.14,214.24,10196.81,171.81,1982,2,0.5516328,1.654899,6,109,0,10.49836,0.0
2,6109,16.66,37248,13.34,16.17,2.08,45.34,227.68,10393.09,158.47,1983,2,0.5369416,0.5369416,6,109,0,10.52535,0.0
1,6109,17.02,38056,12.88,15.86,2.33,45.62,222.95,10885.24,101.87,1984,1,0.2627707,0.2627707,6,109,0,10.54681,0.0
2,6109,17.78,39744,12.54,15.44,2.55,45.81,219.94,11129.5,87.23,1985,1,0.2516103,0.5032206,6,109,0,10.59021,0.0
0,6109,18.6,41584,12.29,14.98,2.76,45.97,217.29,11748.48,75.78,1986,0,0.0,0,6,109,0,10.63547,0.0
6,6109,19.38,43336,12.17,14.44,2.93,46.19,213.84,11499.84,61.6,1987,3,0.6922651,1.38453,6,109,0,10.67674,0.0
1,6109,20.14,45024,12.1,13.96,3.09,46.33,211.5,11532.67,57.53,1988,1,0.2221038,0.2221038,6,109,0,10.71495,0.0
4,6109,20.97,46872,12.04,13.57,3.24,46.44,217.89,11736.2,50.84,1989,0,0.0,0.853388,6,109,0,10.75518,0.0
4,6109,21.67,48448,11.96,13.15,3.27,46.43,227.5,11704.48,60.51,1990,2,0.4128138,0.8256275,6,109,0,10.78825,0.0
5,6109,22.38,50024,11.89,12.73,3.31,46.39,240.02,11773.36,82.21,1991,6,1.199424,0.9995202,6,109,0,10.82026,0.0
3,6109,23.12,51680,11.84,12.34,3.35,46.36,262.38,12062.53,136.9,1992,1,0.1934984,0.5804954,6,109,0,10.85283,0.0
4,6109,23.06043,51555,11.99302,11.73892,3.276113,53.03656,260.192,11572.32,140.476,1993,4,0.7758704,0.7758704,6,109,0,10.8504,0.0
7,6109,23.2729,52030,12.09879,11.27811,3.282722,53.10398,264.6,11599.88,93.15,1994,3,0.5765904,1.345378,6,109,0,10.85958,0.0
4,6109,23.13557,51723,12.2866,10.71477,3.141736,52.90103,277.488,11542.32,76.752,1995,0,0.0,0.7733504,6,109,0,10.85366,0.0
2,6109,23.34715,52196,12.29788,10.79968,3.513679,53.32401,281.358,11367.25,68.266,1996,1,0.1915856,0.3831711,6,109,0,10.86276,0.0
28,6111,288.6,532736,18.61,17.5,2.22,41.53,170.1,13526.59,66.82,1980,38,0.7132989,0.5255886,6,111,0,13.18578,0.0
25,6111,295.95,546304,18.03,17.73,2.24,41.74,162.5,13589.95,71.37,1981,32,0.5857545,0.4576207,6,111,0,13.21093,0.0
33,6111,304.48,562048,17.39,17.89,2.27,41.84,144.9,13538.83,112.81,1982,32,0.5693464,0.5871385,6,111,0,13.23934,0.0
24,6111,311.76,575488,16.75,17.92,2.28,41.87,140.42,13829.36,115.34,1983,24,0.4170374,0.4170374,6,111,0,13.26297,0.0
34,6111,318.9,588672,16.12,17.9,2.3,41.93,132.62,14471.7,80.72,1984,29,0.4926343,0.5775712,6,111,0,13.28562,0.0
24,6111,326.53,602752,15.68,17.76,2.32,42.01,130.85,14919.45,83.52,1985,20,0.3318114,0.3981737,6,111,0,13.30926,0.0
33,6111,333.32,615296,15.34,17.48,2.34,42.07,136.95,15783.94,87.65,1986,41,0.666346,0.5363272,6,111,0,13.32986,0.0
24,6111,342.34,631936,15.12,17.14,2.36,42.15,137.28,16137.44,64.24,1987,18,0.284839,0.3797853,6,111,0,13.35654,0.0
25,6111,352.53,650752,14.93,16.81,2.38,42.18,134.51,16371.79,60.07,1988,30,0.4610051,0.3841709,6,111,0,13.38588,0.0
37,6111,360.02,664576,14.74,16.58,2.4,42.26,138,16330.45,55.68,1989,20,0.3009438,0.5567459,6,111,0,13.4069,0.0
50,6111,363.35,670720,14.57,16.16,2.42,42.13,143.24,16183.28,75.83,1990,15,0.2236403,0.7454675,6,111,0,13.41611,0.0
43,6111,366.68,676864,14.38,15.75,2.44,41.98,157.08,15647.41,104.23,1991,38,0.5614126,0.6352827,6,111,0,13.42523,0.0
46,6111,370.21,683392,14.23,15.32,2.46,41.88,177.54,15492.77,154.72,1992,29,0.4243538,0.6731129,6,111,0,13.43482,0.0
41,6111,374.5052,691317,14.41235,14.67952,2.428408,50.46252,179.92,16110.45,155.008,1993,42,0.6075361,0.5930709,6,111,0,13.44635,0.0
